airline,reg,aircraft,age,origin,destination,direction,city_route,airport_route,iata_route,flight_time,speed,distance,weekly_frequency,remarks
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",鄂州,巴基斯坦拉合尔,出口,鄂州 - 巴基斯坦拉合尔,鄂州花湖 - 阿拉玛伊克巴尔,EHU-LEH,5h16m,0.0,,2,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",巴基斯坦拉合尔,鄂州,进口,巴基斯坦拉合尔 - 鄂州,阿拉玛伊克巴尔 - 鄂州花湖,LEH-EHU,5h44m,0.0,,2,
顺丰航空,B-220R,Boeing 767-341ER,25.6,烟台,日本东京,出口,烟台 - 日本东京,烟台蓬莱 - 东京成田,YNT-NRT,2h26m,716.3013698630147,1743.0,3,
顺丰航空,B-220R,Boeing 767-341ER,25.6,日本东京,烟台,进口,日本东京 - 烟台,东京成田 - 烟台蓬莱,NRT-YNT,2h37m,666.1146496815279,1743.0,3,
顺丰航空,B-220R,Boeing 767-341ER,25.6,烟台,日本大阪,出口,烟台 - 日本大阪,烟台蓬莱 - 大阪关西,YNT-KIX,1h58m,658.4745762711854,1295.0,12,
顺丰航空,B-220R,Boeing 767-341ER,25.6,日本大阪,烟台,进口,日本大阪 - 烟台,大阪关西 - 烟台蓬莱,KIX-YNT,1h57m,664.1025641025641,1295.0,12,
顺丰航空,B-220T,Boeing 767-316ER,28.6,长沙,孟加拉达卡,出口,长沙 - 孟加拉达卡,长沙黄花 - 达卡沙阿贾拉勒,CSX-DAC,3h35m,0.0,,1,
顺丰航空,B-220T,Boeing 767-316ER,28.6,孟加拉达卡,长沙,进口,孟加拉达卡 - 长沙,达卡沙阿贾拉勒 - 长沙黄花,DAC-CSX,3h5m,0.0,,1,
顺丰航空,B-220T,Boeing 767-316ER,28.6,深圳,日本东京,出口,深圳 - 日本东京,深圳宝安 - 东京成田,SZX-NRT,4h5m,714.8571428571433,2919.0,6,
顺丰航空,B-220T,Boeing 767-316ER,28.6,日本东京,深圳,进口,日本东京 - 深圳,东京成田 - 深圳宝安,NRT-SZX,3h57m,738.9873417721519,2919.0,6,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",鄂州,印度新德里,出口,鄂州 - 印度新德里,鄂州花湖 - 英迪拉甘地,EHU-DEL,4h55m,0.0,,7,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",印度新德里,鄂州,进口,印度新德里 - 鄂州,英迪拉甘地 - 鄂州花湖,DEL-EHU,5h23m,0.0,,7,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",成都,印度孟买,出口,成都 - 印度孟买,成都双流 - 贾特拉帕蒂希瓦,CTU-BOM,4h59m,677.2575250836126,3375.0,2,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",印度孟买,成都,进口,印度孟买- 成都,贾特拉帕蒂希瓦 - 成都双流,BOM-CTU,4h54m,688.7755102040816,3375.0,2,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",郑州,印度金奈,出口,郑州 - 印度金奈,郑州新郑 - 金奈,CGO-MAA,5h31m,0.0,,3,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",印度金奈,郑州,进口,印度金奈 - 郑州,金奈 - 郑州新郑,MAA-CGO,5h36m,0.0,,3,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",深圳,日本东京,出口,深圳 - 日本东京,深圳宝安 - 东京成田,SZX-NRT,4h5m,714.8571428571433,2919.0,6,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",日本东京,深圳,进口,日本东京 - 深圳,东京成田 - 深圳宝安,NRT-SZX,3h57m,738.9873417721519,2919.0,6,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",成都,印度新德里,出口,成都 - 印度新德里,成都双流 - 英迪拉甘地,CTU-DEL,4h5m,652.6530612244902,2665.0,3,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",印度新德里,成都,进口,印度新德里 - 成都,英迪拉甘地 - 成都双流,DEL-CTU,4h3m,658.0246913580247,2665.0,3,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",鄂州,巴基斯坦拉合尔,出口,鄂州 - 巴基斯坦拉合尔,鄂州花湖 - 阿拉玛伊克巴尔,EHU-LEH,5h16m,0.0,,2,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",巴基斯坦拉合尔,鄂州,进口,巴基斯坦拉合尔 - 鄂州,阿拉玛伊克巴尔 - 鄂州花湖,LEH-EHU,5h44m,0.0,,2,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",深圳,新加坡,出口,深圳 - 新加坡,深圳宝安 - 新加坡樟宜,SZX-SIN,3h21m,772.8358208955224,2589.0,7,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",新加坡,深圳,进口,新加坡 - 深圳,新加坡樟宜 - 深圳宝安,SIN-SZX,3h47m,684.3171806167406,2589.0,7,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",深圳,阿联酋阿布扎比,出口,深圳 - 阿联酋阿布扎比,深圳宝安 - 扎耶德,SZX-AUH,7h3m,0.0,,4,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",阿联酋阿布扎比,深圳,进口,阿联酋阿布扎比 - 深圳,扎耶德 - 深圳宝安,AUH-SZX,7h53m,0.0,,4,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",广州,印度新德里,出口,广州 - 印度新德里,广州白云 - 英迪拉甘地,CAN-DEL,4h56m,740.4729729729735,3653.0,1,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",印度新德里,广州,进口,印度新德里 - 广州,英迪拉甘地 - 广州白云,DEL-CAN,5h3m,723.3663366336634,3653.0,1,
顺丰航空,"B-221K
B-221N",Boeing 767-333ER,"24.2
24.2",深圳,孟加拉达卡 - 阿联酋阿布扎比,出口,深圳 - 孟加拉达卡 - 阿联酋阿布扎比,深圳宝安 - 达卡沙阿贾拉勒 - 扎耶德,SZX-DAC-AUH,7h3m,0.0,,4,
顺丰航空,"B-221K
B-221N",Boeing 767-333ER,"24.2
24.2",阿联酋阿布扎比,深圳,进口,阿联酋阿布扎比 - 深圳,扎耶德 - 深圳宝安,AUH-SZX,8h1m,0.0,,4,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",鄂州,印度新德里,出口,鄂州 - 印度新德里,鄂州花湖 - 英迪拉甘地,EHU-DEL,4h55m,0.0,,7,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",印度新德里,鄂州,进口,印度新德里 - 鄂州,英迪拉甘地 - 鄂州花湖,DEL-EHU,5h23m,0.0,,7,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",鄂州,印度金奈,出口,鄂州 - 印度金奈,鄂州花湖 - 金奈,EHU-MAA,4h52m,0.0,,3,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",印度金奈,鄂州,进口,印度金奈 - 鄂州,金奈 - 鄂州花湖,MAA-EHU,5h20m,0.0,,3,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",鄂州,巴基斯坦拉合尔,出口,鄂州 - 巴基斯坦拉合尔,鄂州花湖 - 阿拉玛伊克巴尔,EHU-LEH,5h16m,0.0,,2,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",巴基斯坦拉合尔,鄂州,进口,巴基斯坦拉合尔 - 鄂州,阿拉玛伊克巴尔 - 鄂州花湖,LEH-EHU,5h44m,0.0,,2,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",长沙,达卡,出口,长沙 - 达卡,长沙黄花 - 达卡沙阿贾拉勒,CSX-DAC,3h35m,0.0,,1,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",达卡,长沙,进口,达卡 - 长沙,达卡沙阿贾拉勒 - 长沙黄花,DAC-CSX,3h5m,0.0,,1,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",成都,印度孟买,出口,成都 - 印度孟买,成都双流 - 贾特拉帕蒂希瓦,CTU-BOM,4h59m,677.2575250836126,3375.0,2,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",印度孟买,成都,进口,印度孟买 - 成都,贾特拉帕蒂希瓦 - 成都双流,BOM-CTU,4h54m,688.7755102040816,3375.0,2,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",成都,印度新德里,出口,成都 - 印度新德里,成都双流 - 英迪拉甘地,CTU-DEL,4h5m,652.6530612244902,2665.0,3,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",印度新德里,成都,进口,印度新德里 - 成都,英迪拉甘地 - 成都双流,DEL-CTU,4h3m,658.0246913580247,2665.0,3,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",深圳,日本东京,出口,深圳 - 日本东京,深圳宝安 - 东京成田,SZX-NRT,4h5m,714.8571428571433,2919.0,6,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",日本东京,深圳,进口,日本东京 - 深圳,东京成田 - 深圳宝安,NRT-SZX,3h57m,738.9873417721519,2919.0,6,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",深圳,新加坡,出口,深圳 - 新加坡,深圳宝安 - 新加坡樟宜,SZX-SIN,3h21m,772.8358208955224,2589.0,7,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",新加坡,深圳,进口,新加坡 - 深圳,新加坡樟宜 - 深圳宝安,SIN-SZX,3h47m,684.3171806167406,2589.0,7,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",深圳,印度金奈,出口,深圳 - 印度金奈,深圳宝安 - 金奈,SZX-MAA,4h54m,757.5510204081633,3712.0,3,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",印度金奈,深圳,进口,印度金奈 - 深圳,金奈 - 深圳宝安,MAA-SZX,5h12m,713.8461538461538,3712.0,3,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",鄂州,巴基斯坦拉合尔,出口,鄂州 - 巴基斯坦拉合尔,鄂州花湖 - 阿拉玛伊克巴尔,EHU-LEH,5h16m,0.0,,2,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",巴基斯坦拉合尔,鄂州,进口,巴基斯坦拉合尔 - 鄂州,阿拉玛伊克巴尔 - 鄂州花湖,LEH-EHU,5h44m,0.0,,2,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",深圳,阿联酋阿布扎比,出口,深圳 - 阿联酋阿布扎比,深圳宝安 - 扎耶德,SZX-AUH,7h3m,0.0,,4,
顺丰航空,"B-208R
B-20A2",Boeing 767-36DER,"18.6
18.9",阿联酋阿布扎比,深圳,进口,阿联酋阿布扎比 - 深圳,扎耶德 - 深圳宝安,AUH-SZX,7h53m,0.0,,4,
顺丰航空,B-222D,Boeing 767-38EER,24.3,成都,印度金奈,出口,成都 - 印度金奈,成都双流 - 金奈,CTU-MAA,4h13m,0.0,,2,
顺丰航空,B-222D,Boeing 767-38EER,24.3,印度金奈,成都,进口,印度金奈 - 成都,金奈 - 成都双流,MAA-CTU,4h20m,0.0,,2,
顺丰航空,B-222D,Boeing 767-38EER,24.3,成都,印度孟买,出口,成都 - 印度孟买,成都双流 - 贾特拉帕蒂希瓦,CTU-BOM,4h59m,677.2575250836126,3375.0,2,
顺丰航空,B-222D,Boeing 767-38EER,24.3,印度孟买,成都,进口,印度孟买 - 成都,贾特拉帕蒂希瓦 - 成都双流,BOM-CTU,4h54m,688.7755102040816,3375.0,2,
顺丰航空,B-222D,Boeing 767-38EER,24.3,成都,印度新德里,出口,成都 - 印度新德里,成都双流 - 英迪拉甘地,CTU-DEL,4h5m,652.6530612244902,2665.0,3,
顺丰航空,B-222D,Boeing 767-38EER,24.3,印度新德里,成都,进口,印度新德里 - 成都,英迪拉甘地 - 成都双流,DEL-CTU,4h3m,658.0246913580247,2665.0,3,
顺丰航空,B-222D,Boeing 767-38EER,24.3,深圳,新加坡,出口,深圳 - 新加坡,深圳宝安 - 新加坡樟宜,SZX-SIN,3h21m,772.8358208955224,2589.0,7,
顺丰航空,B-222D,Boeing 767-38EER,24.3,新加坡,深圳,进口,新加坡 - 深圳,新加坡樟宜- 深圳宝安,SIN-SZX,3h47m,684.3171806167406,2589.0,7,
顺丰航空,B-222D,Boeing 767-38EER,24.3,深圳,日本东京,出口,深圳 - 日本东京,深圳宝安 - 东京成田,SZX-NRT,4h5m,714.8571428571433,2919.0,6,
顺丰航空,B-222D,Boeing 767-38EER,24.3,日本东京,深圳,进口,日本东京 - 深圳,东京成田 - 深圳宝安,NRT-SZX,3h57m,738.9873417721519,2919.0,6,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",鄂州,印度新德里,出口,鄂州 - 印度新德里,鄂州花湖 - 英迪拉甘地,EHU-DEL,4h55m,0.0,,7,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",印度新德里,鄂州,进口,印度新德里 - 鄂州,英迪拉甘地 - 鄂州花湖,DEL-EHU,5h23m,0.0,,7,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",鄂州,印度班加罗尔,出口,鄂州 - 印度班加罗尔,鄂州花湖 - 肯佩戈达,EHU-BLR,5h21m,0.0,,1,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",印度班加罗尔,鄂州,进口,印度班加罗尔 - 鄂州,肯佩戈达 - 鄂州花湖,BLR-EHU,5h29m,0.0,,1,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",成都,印度新德里,出口,成都 - 印度新德里,成都双流 - 英迪拉甘地,CTU-DEL,4h5m,652.6530612244902,2665.0,3,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",印度新德里,成都,进口,印度新德里 - 成都,英迪拉甘地 - 成都双流,DEL-CTU,4h3m,658.0246913580247,2665.0,3,
顺丰航空,"B-220H
B-222X
B-223W
B-223Z",Boeing 767-36NER,"22.3
24.2
24.1
24",深圳,阿联酋阿布扎比,出口,深圳 - 阿联酋阿布扎比,深圳宝安 - 扎耶德,SZX-AUH,7h3m,0.0,,4,
